CustomerID,TerritoryID,TotalPurchaseYTD,DateFirstPurchase,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,CommuteDistance,Age,Bike
17998,8,1700.99,06/28/2003,S,0-25000,F,3,3,High School,Manual,1,1,0-1 Miles,44,1
17999,7,1754.9818,12/25/2001,S,0-25000,M,3,3,High School,Manual,1,1,0-1 Miles,44,1
18000,10,636.94,04/15/2003,S,0-25000,M,3,3,High School,Manual,1,1,0-1 Miles,44,1
18001,8,28.98,05/14/2004,S,0-25000,M,3,3,High School,Manual,1,2,0-1 Miles,44,0
18002,8,24.99,03/24/2004,M,0-25000,F,2,0,Partial College,Manual,1,1,2-5 Miles,74,0
18003,8,28.98,07/27/2004,M,25001-50000,M,1,0,Bachelors,Skilled Manual,1,1,2-5 Miles,74,0
18004,7,819.4818,12/11/2001,M,25001-50000,F,0,0,Bachelors,Professional,0,0,0-1 Miles,41,1
18005,8,5741.37,06/23/2003,M,25001-50000,F,0,0,Bachelors,Professional,1,0,0-1 Miles,41,1
18006,8,3.99,11/02/2003,M,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,73,0
18007,10,3.99,01/28/2004,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,73,0
18008,7,1759.9718,01/17/2002,S,25001-50000,F,2,2,Partial College,Clerical,1,1,0-1 Miles,42,1
18009,7,2400.09,01/27/2002,S,25001-50000,F,2,2,Partial College,Clerical,1,1,0-1 Miles,42,1
18010,7,1785.9718,02/06/2002,S,25001-50000,M,2,2,Partial College,Clerical,1,1,0-1 Miles,42,1
18011,7,1891.2618,02/04/2002,S,25001-50000,M,2,2,Partial College,Clerical,1,1,0-1 Miles,42,1
18012,10,21.49,05/05/2004,M,25001-50000,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,42,0
18013,10,25.48,07/17/2004,M,25001-50000,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,42,0
18014,7,63.5,10/08/2003,S,25001-50000,M,2,2,Partial College,Clerical,1,2,0-1 Miles,43,0
18015,7,34.98,05/17/2004,S,25001-50000,F,2,2,Partial College,Clerical,1,2,0-1 Miles,43,0
18016,7,4.99,05/17/2004,M,25001-50000,F,2,2,Partial College,Clerical,0,2,0-1 Miles,43,0
18017,8,0,08/21/2003,S,25001-50000,M,2,2,Partial College,Clerical,1,2,0-1 Miles,43,0
18018,7,29.99,03/11/2004,S,25001-50000,M,3,3,Partial College,Clerical,1,0,0-1 Miles,44,0
18019,8,3524.8175,06/06/2003,M,25001-50000,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,44,1
18020,8,31.27,02/24/2004,S,0-25000,M,0,0,High School,Manual,1,1,2-5 Miles,30,0
18021,10,2743.53,04/06/2003,S,0-25000,F,4,4,High School,Manual,1,1,0-1 Miles,31,1
18022,8,28.98,08/31/2003,S,0-25000,M,5,5,High School,Manual,1,2,0-1 Miles,28,0
18023,8,28.98,04/03/2004,S,0-25000,M,5,5,High School,Manual,1,2,0-1 Miles,28,0
18024,10,29.98,10/03/2003,S,25001-50000,F,3,3,Partial College,Clerical,1,2,0-1 Miles,28,0
18025,7,34.98,02/21/2004,S,25001-50000,M,3,3,Partial College,Clerical,1,2,0-1 Miles,29,0
18026,10,2986.03,05/02/2003,M,25001-50000,F,1,0,Bachelors,Skilled Manual,1,0,0-1 Miles,44,1
18027,8,1735.9775,06/15/2003,M,25001-50000,F,1,0,Partial College,Clerical,1,1,0-1 Miles,45,1
18028,10,819.4775,05/15/2003,M,25001-50000,M,1,0,Bachelors,Skilled Manual,1,1,0-1 Miles,45,1
18029,8,28.98,02/27/2004,S,25001-50000,F,0,0,Partial College,Clerical,1,1,2-5 Miles,30,0
18030,10,29.98,09/07/2003,S,0-25000,M,0,0,High School,Manual,0,1,1-2 Miles,31,0
18031,8,0,11/17/2003,S,0-25000,F,0,0,Partial High School,Manual,1,2,0-1 Miles,32,0
18032,7,94.46,11/06/2003,M,0-25000,F,0,0,High School,Manual,0,1,2-5 Miles,31,0
18033,8,0,03/04/2004,S,25001-50000,F,0,0,Partial College,Clerical,0,1,2-5 Miles,31,0
18034,8,28.98,11/22/2003,M,0-25000,M,4,0,High School,Manual,0,2,0-1 Miles,95,0
18035,8,28.98,06/28/2004,S,0-25000,F,0,0,Partial High School,Manual,1,2,1-2 Miles,33,0
18036,8,0,09/29/2003,S,0-25000,M,0,0,Partial High School,Manual,0,2,0-1 Miles,33,0
18037,10,24.99,03/12/2004,S,0-25000,M,0,0,Partial High School,Manual,0,2,0-1 Miles,33,0
18038,7,2400.09,02/11/2002,S,25001-50000,F,0,0,Partial College,Clerical,0,1,2-5 Miles,32,1
18039,7,1750.9818,03/07/2002,M,25001-50000,M,0,0,Partial College,Clerical,0,1,0-1 Miles,32,1
18040,7,34.98,12/31/2003,M,0-25000,M,0,0,Partial High School,Manual,0,2,0-1 Miles,34,0
18041,10,29.98,01/18/2004,S,0-25000,F,0,0,Partial High School,Manual,1,2,1-2 Miles,34,0
18042,10,24.99,10/03/2003,S,0-25000,M,0,0,Partial High School,Manual,1,2,1-2 Miles,34,0
18043,7,4.99,11/21/2003,S,0-25000,F,0,0,Partial High School,Manual,0,2,1-2 Miles,34,0
18044,10,29.98,03/10/2004,S,0-25000,F,0,0,Partial High School,Manual,0,2,1-2 Miles,34,0
18045,8,3932.54,06/11/2003,S,25001-50000,F,0,0,Partial College,Clerical,1,1,2-5 Miles,34,1
18046,7,1735.9818,03/26/2002,S,25001-50000,M,0,0,Partial College,Clerical,0,1,2-5 Miles,34,1
18047,8,1735.9825,07/01/2002,M,25001-50000,F,0,0,Partial College,Clerical,0,1,0-1 Miles,33,1
18048,10,29.98,05/21/2004,S,25001-50000,F,0,0,Partial College,Clerical,0,1,1-2 Miles,33,0
18049,1,1735.98,03/16/2004,S,25001-50000,M,4,2,High School,Skilled Manual,1,2,2-5 Miles,46,1
18050,4,1700.99,03/12/2004,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,46,1
18051,6,1700.99,06/04/2004,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,46,1
18052,4,1700.99,03/20/2004,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,46,1
18053,5,4.99,08/15/2003,S,25001-50000,F,0,0,Bachelors,Professional,0,1,2-5 Miles,47,0
18054,6,101.94,10/25/2003,S,25001-50000,M,0,0,Bachelors,Professional,0,1,0-1 Miles,47,0
18055,6,133.92,08/16/2003,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,40,0
18056,4,1700.99,03/09/2004,S,50001-75000,F,0,0,Graduate Degree,Professional,0,1,0-1 Miles,40,1
18057,4,0,03/05/2004,M,50001-75000,M,0,0,Graduate Degree,Professional,0,1,0-1 Miles,40,1
18058,4,4.99,03/06/2004,S,0-25000,F,3,0,High School,Skilled Manual,1,2,2-5 Miles,79,0
18059,1,1705.98,03/10/2004,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,47,1
18060,1,0,03/04/2004,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,47,1
18061,4,0,01/15/2004,M,25001-50000,M,4,0,High School,Professional,0,2,1-2 Miles,63,0
18062,4,54.98,03/25/2004,M,50001-75000,M,4,0,Bachelors,Management,0,2,1-2 Miles,63,0
18063,4,4.99,09/27/2003,S,50001-75000,F,4,0,Bachelors,Management,1,2,10+ Miles,63,0
18064,4,4.99,09/23/2003,M,25001-50000,F,4,0,High School,Professional,0,2,2-5 Miles,62,0
18065,6,85.48,03/07/2004,S,50001-75000,F,5,0,Bachelors,Management,1,2,2-5 Miles,62,0
18066,4,2309.97,05/15/2004,S,50001-75000,M,5,0,Bachelors,Management,1,3,10+ Miles,61,1
18067,1,2358.49,05/20/2004,M,50001-75000,M,5,0,Bachelors,Management,1,4,10+ Miles,61,1
18068,4,2319.99,05/03/2004,M,50001-75000,M,5,0,Bachelors,Management,0,4,2-5 Miles,61,1
18069,4,0,02/02/2004,M,50001-75000,M,5,0,Bachelors,Management,1,4,10+ Miles,61,0
18070,4,0,07/26/2004,M,50001-75000,F,4,0,Bachelors,Management,1,2,10+ Miles,61,0
18071,4,4.99,10/27/2003,M,50001-75000,F,4,0,Bachelors,Management,1,2,2-5 Miles,61,0
18072,1,0,03/10/2004,S,50001-75000,F,4,0,Bachelors,Management,1,2,10+ Miles,61,0
18073,4,4.99,07/23/2004,M,50001-75000,M,4,0,Bachelors,Management,1,2,10+ Miles,61,0
18074,1,4.99,01/20/2004,S,50001-75000,F,2,1,Partial College,Professional,1,1,10+ Miles,60,0
18075,4,2359.98,05/08/2004,S,50001-75000,F,2,1,Partial College,Professional,1,1,2-5 Miles,60,1
18076,4,59.98,05/01/2004,M,50001-75000,M,2,1,Partial College,Professional,1,1,10+ Miles,60,0
18077,6,135.95,12/01/2003,M,50001-75000,M,2,1,Partial College,Professional,1,1,10+ Miles,60,0
18078,6,150.95,09/28/2003,M,50001-75000,M,2,1,Partial College,Professional,1,1,10+ Miles,60,0
18079,4,0,03/19/2004,M,50001-75000,F,5,0,Bachelors,Management,1,3,10+ Miles,60,1
18080,4,1729.97,03/07/2004,M,50001-75000,F,5,0,Bachelors,Management,1,3,2-5 Miles,60,1
18081,6,21.98,01/13/2004,M,25001-50000,F,2,1,High School,Professional,1,2,2-5 Miles,59,0
18082,1,58.98,05/11/2004,M,50001-75000,M,2,1,Partial College,Professional,1,1,10+ Miles,59,0
18083,1,39.98,01/01/2004,M,50001-75000,M,2,1,Partial College,Professional,1,1,10+ Miles,59,0
18084,1,1725.48,03/22/2004,S,50001-75000,F,2,1,Partial College,Professional,0,1,2-5 Miles,59,1
18085,4,1714.97,03/30/2004,S,50001-75000,F,2,1,Partial College,Professional,0,2,2-5 Miles,59,1
18086,4,1714.97,03/14/2004,S,50001-75000,F,2,1,Partial College,Professional,1,2,2-5 Miles,59,1
18087,4,8.99,03/01/2004,S,50001-75000,M,2,1,Bachelors,Management,1,0,10+ Miles,59,0
18088,4,1700.99,03/15/2004,M,50001-75000,M,2,1,Bachelors,Management,0,0,2-5 Miles,59,1
18089,6,1700.99,06/01/2004,M,25001-50000,F,2,1,High School,Professional,1,2,10+ Miles,58,1
18090,6,42.93,10/23/2003,M,25001-50000,M,2,1,High School,Professional,1,2,2-5 Miles,58,0
18091,6,1700.99,06/07/2004,S,25001-50000,M,2,1,High School,Professional,1,2,10+ Miles,58,1
18092,6,1764.96,06/04/2004,M,25001-50000,M,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,58,1
18093,1,4.99,12/18/2003,S,50001-75000,F,2,1,Partial College,Professional,1,2,10+ Miles,58,0
18094,4,4.99,08/23/2003,S,50001-75000,M,2,1,Bachelors,Management,1,0,10+ Miles,58,0
18095,4,4.99,08/09/2003,M,50001-75000,M,2,1,Bachelors,Management,1,0,10+ Miles,58,0
18096,4,1700.99,03/09/2004,M,50001-75000,F,2,1,Bachelors,Management,0,0,2-5 Miles,58,1
18097,1,4.99,09/23/2003,S,50001-75000,F,2,1,Partial College,Professional,1,2,10+ Miles,57,0
18098,1,1700.99,03/09/2004,M,50001-75000,M,2,1,High School,Professional,1,2,2-5 Miles,57,1
18099,4,0,12/12/2003,M,50001-75000,M,2,1,Partial College,Professional,1,1,2-5 Miles,57,0
18100,4,4.99,01/18/2004,M,50001-75000,M,4,2,Partial College,Professional,1,1,10+ Miles,57,0
18101,4,39.98,05/21/2004,M,50001-75000,F,4,2,Partial College,Professional,1,1,10+ Miles,57,0
18102,4,0,08/08/2003,M,75001-100000,M,3,1,Bachelors,Management,1,1,1-2 Miles,57,0
18103,6,1700.99,06/12/2004,S,50001-75000,F,2,1,High School,Professional,0,2,2-5 Miles,56,1
18104,1,4.99,10/04/2003,M,50001-75000,F,2,1,Partial College,Professional,1,1,2-5 Miles,56,0
18105,1,4.99,09/27/2003,M,50001-75000,F,2,1,Partial College,Professional,1,1,10+ Miles,56,0
18106,4,0,10/23/2003,M,50001-75000,M,2,1,Partial College,Professional,1,1,10+ Miles,56,0
18107,4,4.99,07/06/2004,M,50001-75000,F,2,1,Partial College,Professional,1,2,10+ Miles,56,0
18108,4,1700.99,03/04/2004,M,50001-75000,M,2,1,Partial College,Professional,1,2,2-5 Miles,56,1
18109,4,68.49,08/27/2003,S,50001-75000,M,2,1,Partial College,Professional,1,2,10+ Miles,56,0
18110,4,4.99,08/07/2003,M,50001-75000,M,2,1,Partial College,Professional,1,2,10+ Miles,56,0
18111,4,0,08/19/2003,M,50001-75000,M,4,2,Partial College,Professional,0,1,1-2 Miles,56,0
18112,4,39.98,12/12/2003,M,50001-75000,F,4,2,Partial College,Professional,1,1,2-5 Miles,56,0
18113,4,2341.97,05/10/2004,M,50001-75000,F,4,2,Partial College,Professional,1,2,10+ Miles,56,1
18114,4,4.99,07/17/2004,S,50001-75000,F,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,55,0
18115,1,4.99,05/26/2004,M,50001-75000,M,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,55,0
18116,6,2341.97,04/14/2004,M,50001-75000,M,2,1,Partial High School,Skilled Manual,1,3,2-5 Miles,55,1
18117,1,4.99,06/25/2004,S,50001-75000,M,2,1,High School,Professional,1,2,10+ Miles,55,0
18118,6,1700.99,06/01/2004,M,50001-75000,F,2,1,High School,Professional,0,2,2-5 Miles,55,1
18119,4,4.99,04/21/2004,M,50001-75000,M,2,1,High School,Professional,1,2,10+ Miles,55,0
18120,4,1700.99,03/09/2004,M,50001-75000,F,2,1,High School,Professional,1,2,2-5 Miles,55,1
18121,1,1729.97,03/19/2004,M,50001-75000,F,2,1,High School,Professional,1,2,2-5 Miles,55,1
18122,6,2319.99,04/27/2004,S,50001-75000,M,4,3,Partial College,Professional,1,1,10+ Miles,54,1
18123,4,0,09/04/2003,M,50001-75000,F,4,3,Partial College,Professional,1,1,2-5 Miles,54,0
18124,8,21.98,03/19/2004,M,greater than 100000,M,2,3,Bachelors,Management,1,4,0-1 Miles,49,0
18125,8,3355.43,07/02/2002,M,greater than 100000,F,2,3,Bachelors,Management,1,4,5-10 Miles,49,1
18126,10,4764.0175,05/25/2003,M,greater than 100000,M,2,4,Partial College,Professional,1,2,5-10 Miles,49,1
18127,10,6960.09,05/07/2003,M,greater than 100000,M,2,4,Partial College,Professional,1,2,5-10 Miles,49,1
18128,7,21.98,10/17/2003,M,75001-100000,M,2,1,High School,Professional,0,1,2-5 Miles,50,0
18129,7,71.97,12/07/2003,M,75001-100000,F,2,3,Partial College,Professional,1,4,5-10 Miles,50,0
18130,8,5719.48,07/11/2002,S,greater than 100000,F,3,4,Partial College,Professional,0,2,0-1 Miles,50,1
18131,7,3019.09,03/19/2002,S,greater than 100000,F,2,4,Partial College,Professional,1,4,5-10 Miles,51,1
18132,7,2334.9718,03/17/2002,M,greater than 100000,F,2,4,Partial College,Professional,1,4,5-10 Miles,51,1
18133,8,4780.0325,08/10/2002,S,greater than 100000,F,3,4,High School,Professional,1,4,5-10 Miles,51,1
18134,8,5697.48,08/15/2002,M,greater than 100000,F,3,4,High School,Professional,1,4,5-10 Miles,51,1
18135,10,6912.59,05/08/2003,M,greater than 100000,M,3,4,Partial High School,Professional,1,4,5-10 Miles,51,1
18136,10,6869.61,05/20/2003,M,greater than 100000,M,3,4,Partial College,Professional,0,3,5-10 Miles,51,1
18137,7,2343.9618,03/06/2002,M,75001-100000,M,2,1,High School,Professional,1,2,10+ Miles,52,1
18138,7,21.98,06/08/2004,M,75001-100000,M,2,3,High School,Professional,1,4,2-5 Miles,52,0
18139,8,5755.44,08/26/2002,M,greater than 100000,F,3,4,Partial High School,Professional,1,4,5-10 Miles,52,1
18140,8,5732.42,08/24/2002,M,greater than 100000,M,3,4,Partial College,Professional,0,3,5-10 Miles,52,1
18141,10,6970.57,05/08/2003,M,greater than 100000,F,3,4,Partial College,Professional,1,3,0-1 Miles,52,1
18142,7,21.98,04/30/2004,S,75001-100000,F,3,1,Partial College,Professional,1,2,10+ Miles,53,0
18143,7,3009.07,04/07/2002,S,50001-75000,M,5,1,High School,Professional,1,2,10+ Miles,63,1
18144,7,21.98,06/02/2004,M,75001-100000,F,5,0,Bachelors,Management,1,2,2-5 Miles,63,0
18145,8,21.98,08/14/2003,M,75001-100000,M,5,0,Bachelors,Management,0,2,2-5 Miles,63,0
18146,8,21.98,04/25/2004,S,75001-100000,M,5,0,Partial College,Professional,0,2,10+ Miles,63,0
18147,10,6875.6,05/31/2003,M,greater than 100000,F,3,4,Bachelors,Management,1,3,0-1 Miles,63,1
18148,7,819.4818,04/18/2002,M,50001-75000,F,3,1,Partial High School,Skilled Manual,1,3,2-5 Miles,62,1
18149,10,15.23,10/06/2003,M,75001-100000,F,2,3,Bachelors,Management,0,4,2-5 Miles,62,0
18150,7,21.98,08/25/2003,S,75001-100000,M,5,0,Partial College,Professional,1,2,10+ Miles,61,0
18151,7,21.98,09/24/2003,S,75001-100000,M,5,0,Partial College,Professional,0,2,10+ Miles,61,0
18152,7,21.98,08/30/2003,S,75001-100000,M,5,0,Partial College,Professional,0,2,2-5 Miles,61,0
18153,8,0,07/05/2004,M,75001-100000,F,2,3,Bachelors,Management,1,4,10+ Miles,61,0
18154,8,41.95,11/28/2003,S,75001-100000,M,2,3,Bachelors,Management,1,4,10+ Miles,61,0
18155,10,100.44,01/01/2004,M,75001-100000,F,4,2,Partial College,Professional,1,1,10+ Miles,53,0
18156,10,47.27,03/04/2004,M,75001-100000,F,4,2,Partial College,Professional,1,2,10+ Miles,54,0
18157,8,3364.42,10/21/2002,S,75001-100000,F,3,2,Partial College,Professional,1,1,10+ Miles,54,1
18158,10,6860.62,05/01/2003,M,75001-100000,M,4,2,Partial College,Professional,1,1,10+ Miles,54,1
18159,7,0,07/26/2004,M,75001-100000,F,3,4,High School,Professional,1,3,10+ Miles,53,0
18160,10,6879.6,05/21/2003,M,greater than 100000,M,3,4,High School,Professional,1,4,5-10 Miles,53,1
18161,7,4.99,11/25/2003,M,75001-100000,F,4,2,Partial College,Professional,1,2,2-5 Miles,54,0
18162,7,4.99,04/12/2004,M,75001-100000,F,4,2,Partial College,Professional,1,2,10+ Miles,54,0
18163,7,3009.07,05/15/2002,M,75001-100000,M,3,4,Bachelors,Management,1,3,2-5 Miles,54,1
18164,8,3295.43,11/19/2002,M,greater than 100000,F,3,5,Bachelors,Management,1,2,10+ Miles,54,1
18165,10,47.27,10/13/2003,M,greater than 100000,M,3,5,Bachelors,Management,1,3,10+ Miles,54,0
18166,10,4757.02,05/13/2003,M,greater than 100000,M,2,5,Graduate Degree,Management,1,2,10+ Miles,54,1
18167,8,3355.42,12/07/2002,M,75001-100000,M,4,1,High School,Professional,0,2,2-5 Miles,55,1
18168,10,6899.6,05/23/2003,S,greater than 100000,M,4,5,Partial College,Professional,0,3,0-1 Miles,55,1
18169,8,4.99,09/27/2003,S,75001-100000,F,5,2,High School,Professional,1,2,10+ Miles,56,0
18170,8,4.99,09/09/2003,M,75001-100000,M,4,1,High School,Professional,1,3,10+ Miles,56,0
18171,8,3314.41,12/28/2002,M,greater than 100000,M,4,5,Partial College,Professional,1,2,10+ Miles,56,1
18172,10,74.98,04/22/2004,M,greater than 100000,M,4,5,High School,Professional,1,3,0-1 Miles,56,0
18173,10,7180.36,05/07/2003,S,greater than 100000,M,4,5,High School,Professional,0,3,0-1 Miles,56,1
18174,7,4.99,08/03/2003,M,75001-100000,F,4,1,High School,Management,1,3,10+ Miles,57,0
18175,7,2364.9718,05/25/2002,M,75001-100000,F,4,1,High School,Management,0,3,5-10 Miles,57,1
18176,8,2344.9625,12/12/2002,M,greater than 100000,M,4,5,Partial College,Management,1,2,10+ Miles,57,1
18177,10,4861.9975,05/08/2003,M,greater than 100000,M,4,5,High School,Management,1,3,0-1 Miles,57,1
18178,10,29.48,12/10/2003,M,greater than 100000,F,2,5,Partial College,Management,1,3,10+ Miles,57,0
18179,7,0,10/19/2003,S,75001-100000,F,5,1,High School,Management,1,3,10+ Miles,58,0
18180,8,4.99,11/11/2003,M,greater than 100000,M,4,5,High School,Management,1,3,10+ Miles,58,0
18181,10,150.93,11/27/2003,M,greater than 100000,M,4,5,High School,Management,1,4,0-1 Miles,58,0
18182,8,0,10/11/2003,S,75001-100000,F,4,1,Partial High School,Skilled Manual,1,4,10+ Miles,59,0
18183,8,3335.41,12/24/2002,M,75001-100000,F,4,1,Partial High School,Skilled Manual,1,4,5-10 Miles,59,1
18184,7,39.98,04/18/2004,M,75001-100000,M,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,60,0
18185,8,2331.9525,12/19/2002,M,greater than 100000,F,4,5,Partial High School,Professional,0,3,10+ Miles,60,1
18186,10,104.45,10/15/2003,M,greater than 100000,F,5,5,Partial High School,Professional,1,4,10+ Miles,60,0
18187,10,36.96,12/05/2003,S,greater than 100000,M,5,5,Bachelors,Professional,0,4,0-1 Miles,60,0
18188,9,2514.93,10/05/2001,M,50001-75000,M,0,0,Bachelors,Professional,1,3,10+ Miles,32,1
18189,9,3578.27,10/05/2001,M,50001-75000,F,0,0,Bachelors,Professional,1,2,10+ Miles,31,1
18190,9,8.99,09/21/2003,M,50001-75000,M,0,0,Bachelors,Professional,0,3,10+ Miles,32,0
18191,9,85.48,08/03/2003,M,75001-100000,F,0,0,Bachelors,Professional,1,2,10+ Miles,32,0
18192,9,59.98,10/08/2003,M,50001-75000,M,0,0,Bachelors,Professional,1,4,10+ Miles,33,0
18193,9,4143.25,10/10/2001,S,75001-100000,M,0,0,Bachelors,Professional,1,2,10+ Miles,32,1
18194,9,30.97,11/23/2003,M,50001-75000,F,0,0,Bachelors,Professional,1,4,10+ Miles,33,0
18195,9,30.97,10/23/2003,M,50001-75000,M,0,0,Bachelors,Professional,1,4,10+ Miles,33,0
18196,9,554.97,11/11/2001,M,75001-100000,M,0,5,High School,Management,0,2,10+ Miles,33,1
18197,9,21.98,08/23/2003,M,greater than 100000,F,0,5,Partial College,Management,1,3,10+ Miles,33,0
18198,9,4118.26,11/17/2001,S,greater than 100000,M,5,5,Partial High School,Professional,1,4,10+ Miles,33,1
18199,9,45.95,12/01/2003,S,greater than 100000,F,4,5,High School,Management,1,4,0-1 Miles,33,0
18200,9,4148.24,11/07/2001,M,75001-100000,M,0,0,Bachelors,Professional,0,3,10+ Miles,34,1
18201,9,4152.74,11/14/2001,M,75001-100000,F,0,5,High School,Management,1,2,10+ Miles,34,1
18202,9,564.99,11/30/2001,M,75001-100000,F,0,5,High School,Management,0,2,10+ Miles,34,1
18203,9,593.98,11/11/2001,S,75001-100000,M,0,5,High School,Management,1,2,10+ Miles,34,1
18204,9,4128.25,11/09/2001,M,greater than 100000,F,0,5,Partial High School,Professional,1,4,10+ Miles,34,1
18205,9,2478.34,11/08/2001,M,75001-100000,F,0,0,Bachelors,Professional,1,3,10+ Miles,35,1
18206,9,30.97,10/24/2003,M,75001-100000,M,0,5,High School,Management,1,3,10+ Miles,35,0
18207,9,2511.32,11/16/2001,M,75001-100000,M,0,5,High School,Management,1,3,10+ Miles,35,1
18208,9,2457.33,11/14/2001,M,75001-100000,F,0,0,Bachelors,Professional,1,3,10+ Miles,36,1
18209,9,6021.62,11/10/2001,S,greater than 100000,F,0,5,High School,Management,1,3,10+ Miles,35,1
18210,9,2466.32,11/03/2001,M,greater than 100000,F,4,5,High School,Management,1,4,0-1 Miles,35,1
18211,9,30.97,09/02/2003,M,greater than 100000,F,4,5,High School,Management,1,4,10+ Miles,35,0
18212,9,2451.3,11/15/2001,M,75001-100000,M,0,0,Bachelors,Professional,1,4,10+ Miles,36,1
18213,9,6035.6,11/11/2001,S,75001-100000,F,0,5,High School,Management,1,3,10+ Miles,36,1
18214,9,2514.93,11/29/2001,M,75001-100000,M,0,5,High School,Management,0,4,10+ Miles,36,1
18215,9,141.98,05/03/2004,S,75001-100000,F,0,0,Bachelors,Professional,1,4,10+ Miles,37,0
18216,9,29.93,08/27/2003,M,75001-100000,F,0,0,Bachelors,Professional,1,4,10+ Miles,37,0
18217,9,6021.62,11/09/2001,M,greater than 100000,M,0,5,High School,Management,1,4,10+ Miles,37,1
18218,9,3578.27,11/11/2001,M,greater than 100000,M,0,5,High School,Management,0,4,10+ Miles,37,1
18219,9,6030.61,11/22/2001,M,greater than 100000,F,0,5,Partial High School,Professional,1,4,10+ Miles,37,1
18220,9,3578.27,11/07/2001,M,greater than 100000,M,0,5,Partial High School,Professional,1,4,10+ Miles,36,1
18221,9,40.96,02/10/2004,M,greater than 100000,M,5,5,Partial High School,Management,0,4,10+ Miles,36,0
18222,9,6039.6,11/15/2001,M,greater than 100000,F,0,5,Bachelors,Management,1,4,0-1 Miles,38,1
18223,1,4.99,08/29/2003,M,75001-100000,M,5,5,Partial College,Professional,1,3,0-1 Miles,43,0
18224,1,2359.46,05/08/2004,S,75001-100000,F,0,0,Partial College,Professional,0,1,5-10 Miles,43,1
18225,1,2339.97,05/08/2004,S,75001-100000,F,0,0,Partial College,Professional,0,1,5-10 Miles,43,1
18226,1,1700.99,04/22/2004,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,47,1
18227,1,1704.98,04/01/2004,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,47,1
18228,4,8.99,04/06/2004,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,47,1
18229,4,0,04/28/2004,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,48,1
18230,4,0,05/25/2004,M,50001-75000,F,5,4,Bachelors,Professional,1,1,0-1 Miles,48,0
18231,4,2294.99,05/30/2004,M,75001-100000,F,2,0,Graduate Degree,Professional,1,0,0-1 Miles,48,1
18232,4,2334.98,05/11/2004,M,75001-100000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,49,1
18233,1,1729.97,04/01/2004,S,50001-75000,F,3,2,Bachelors,Professional,1,0,2-5 Miles,49,1
18234,1,1700.99,04/09/2004,M,50001-75000,F,1,0,Bachelors,Professional,1,1,2-5 Miles,49,1
18235,4,4.99,03/03/2004,M,50001-75000,M,5,4,Graduate Degree,Professional,1,2,0-1 Miles,49,0
18236,6,2294.99,04/20/2004,M,75001-100000,M,5,0,Graduate Degree,Professional,1,0,0-1 Miles,49,1
18237,6,2313.97,04/02/2004,M,75001-100000,F,5,0,Graduate Degree,Professional,1,0,0-1 Miles,49,1
18238,9,6021.62,11/05/2001,M,75001-100000,M,1,0,Graduate Degree,Management,1,0,0-1 Miles,38,1
18239,9,2452.34,11/26/2001,M,75001-100000,F,1,0,Graduate Degree,Management,1,0,0-1 Miles,38,1
18240,9,2520.31,11/24/2001,M,75001-100000,M,1,0,Graduate Degree,Management,1,0,0-1 Miles,38,1
18241,9,2479.94,11/07/2001,M,75001-100000,M,1,0,Graduate Degree,Management,1,0,0-1 Miles,38,1
18242,9,6117.72,11/30/2001,M,75001-100000,F,1,0,Graduate Degree,Management,1,0,0-1 Miles,38,1
18243,9,6054.22,11/06/2001,M,75001-100000,M,1,0,Graduate Degree,Management,1,0,0-1 Miles,38,1
18244,9,3578.27,11/20/2001,M,75001-100000,F,1,0,Graduate Degree,Management,1,0,0-1 Miles,38,1
18245,9,2443.35,11/16/2001,S,50001-75000,F,2,2,Bachelors,Professional,1,1,2-5 Miles,39,1
18246,9,2452.34,11/12/2001,M,75001-100000,M,2,0,Bachelors,Professional,1,0,2-5 Miles,37,1
18247,9,30.97,01/16/2004,M,50001-75000,F,5,5,Bachelors,Professional,1,3,10+ Miles,39,0
